"","x"
"298951",705
"298952",1877
"298953",21
"298954",71
"298955",119
"298956",3370
"298957",2188
"298958",210
"298959",17
"298960",13
"298961",1207
"298962",135
"298963",13
"298964",306
"298965",48
"298966",1004
"298967",10
"298968",274
"298969",501
"298970",2740
"298971",0
"298972",644
"298973",1728
"298974",21920
"298975",2089
"298976",63
"298977",83
"298978",1926
"298979",2
"298980",42
"298981",11495
"298982",11364
"298983",818
"298984",7614
"298985",188
"298986",4525
"298987",21
"298988",99
"298989",5698
"298990",447
"298991",1894
"298992",3332
"298993",38
"298994",137
"298995",13040
"298996",49
"298997",43
"298998",25
"298999",112
"299000",4988
"299001",1988
"299002",5776
"299003",204
"299004",2
"299005",354
"299006",42
"299007",60
"299008",188
"299009",588
"299010",6695
"299011",6653
"299012",1640
"299013",3292
"299014",798
"299015",6000
"299016",14
"299017",460
"299018",43
"299019",445
"299020",701
"299021",65602
"299022",2453
"299023",11647
"299024",258
"299025",172
"299026",451
"299027",2575
"299028",258
"299029",7512
"299030",268
"299031",1932
"299032",356
"299033",64
"299034",869
"299035",152
"299036",388
"299037",74
"299038",16
"299039",100
"299040",9
"299041",105
"299042",41
"299043",12
"299044",178
"299045",0
"299046",2
"299047",11
"299048",2
"299049",3
"299050",1510
"299051",24320
"299052",223
"299053",43
"299054",446
"299055",440
"299056",426
"299057",116
"299058",1
"299059",2512
"299060",17
"299061",93
"299062",0
"299063",14
"299064",140
"299065",2
"299066",1
"299067",20
"299068",2
"299069",11
"299070",20
"299071",2
"299072",7
"299073",1
"299074",170
"299075",144
"299076",3
"299077",6
"299078",0
"299079",11354
"299080",243
"299081",2
"299082",36
"299083",6
"299084",2
"299085",5
"299086",16
"299087",10
"299088",3
"299089",65
"299090",53
"299091",33
"299092",3600
"299093",36
"299094",8
"299095",0
"299096",16
"299097",2
"299098",4
"299099",4
"299100",4
"299101",149
"299102",2340
"299103",19
"299104",5
"299105",285
"299106",19
"299107",6
"299108",4174
"299109",5
"299110",29
"299111",2
"299112",21909
"299113",24417
"299114",2402
"299115",10
"299116",7
"299117",219
"299118",263
"299119",21
"299120",7879
"299121",19
"299122",237
"299123",898
"299124",10
"299125",355
"299126",799
"299127",0
"299128",41
"299129",2
"299130",26
"299131",37
"299132",6
"299133",0
"299134",1538
"299135",150
"299136",201
"299137",1
"299138",28
"299139",0
"299140",52
"299141",27245
"299142",1206
"299143",1
"299144",131
"299145",5
"299146",0
"299147",0
"299148",3
"299149",43
"299150",2
"299151",1
"299152",59
"299153",7
"299154",720
"299155",6
"299156",2
"299157",70
"299158",150
"299159",16369
"299160",260
"299161",501
"299162",4
"299163",716
"299164",380
"299165",1
"299166",810
"299167",730
"299168",16478
"299169",77
"299170",1363
"299171",24410
"299172",9
"299173",8
"299174",2
"299175",84
"299176",10025
"299177",680
"299178",0
"299179",5
"299180",5
"299181",22993
"299182",14
"299183",63
"299184",203
"299185",2736
"299186",6795
"299187",4740
"299188",147
"299189",2
"299190",3
"299191",12
"299192",11920
"299193",43224
"299194",8452
"299195",273
"299196",5
"299197",1
"299198",2
"299199",4
"299200",4
"299201",491
"299202",4
"299203",45
"299204",9
"299205",247
"299206",899
"299207",10
"299208",6
"299209",16
"299210",10
"299211",37696
"299212",36
"299213",260
"299214",31718
"299215",272
"299216",2485
"299217",10276
"299218",0
"299219",5
"299220",10
"299221",324
"299222",66
"299223",11712
"299224",0
"299225",841
"299226",20471
"299227",12
"299228",23
"299229",26018
"299230",10
"299231",18103
"299232",12671
"299233",910
"299234",600
"299235",2
"299236",15
"299237",73
"299238",455
"299239",1410
"299240",165
"299241",362
"299242",5
"299243",1312
"299244",3
"299245",28
"299246",759
"299247",90
"299248",0
"299249",29
"299250",2
"299251",445
"299252",84
"299253",2944
"299254",5
"299255",69
"299256",8
"299257",6362
"299258",0
"299259",6
"299260",3
"299261",11
"299262",6
"299263",6
"299264",175
"299265",0
"299266",47
"299267",15297
"299268",152
"299269",46
"299270",532
"299271",460
"299272",11
"299273",10
"299274",1264
"299275",12
"299276",400
"299277",63
"299278",59
"299279",8
"299280",29
"299281",5
"299282",1625
"299283",17
"299284",2901
"299285",5
"299286",1404
"299287",250
"299288",12073
"299289",0
"299290",4
"299291",18
"299292",30000
"299293",2
"299294",2942
"299295",1753
"299296",564
"299297",32
"299298",35
"299299",16657
"299300",453
"299301",23
"299302",599
"299303",435
"299304",3430
"299305",1471
"299306",687
"299307",1076
"299308",3332
"299309",1043
"299310",2
"299311",84
"299312",159
"299313",376
"299314",8
"299315",1577
"299316",341
"299317",1439
"299318",500
"299319",39
"299320",91
"299321",8
"299322",702
"299323",638
"299324",154
"299325",929
"299326",5
"299327",4570
"299328",39
"299329",264
"299330",0
"299331",10
"299332",9200
"299333",119
"299334",7
"299335",70
"299336",13009
"299337",14
"299338",171
"299339",2
"299340",15
"299341",2999
"299342",0
"299343",1073
"299344",133
"299345",3134
"299346",552
"299347",0
"299348",3
"299349",0
"299350",1100
"299351",3361
"299352",3654
"299353",1871
"299354",107
"299355",0
"299356",13
"299357",328
"299358",30
"299359",36
"299360",7
"299361",8
"299362",2
"299363",39
"299364",4
"299365",4
"299366",1123
"299367",37
"299368",2188
"299369",3606
"299370",4
"299371",23
"299372",3771
"299373",741
"299374",341
"299375",3571
"299376",28854
"299377",15593
"299378",56
"299379",10
"299380",60
"299381",567
"299382",358
"299383",29
"299384",442
"299385",20
"299386",90
"299387",8
"299388",87
"299389",144
"299390",14340
"299391",11
"299392",2667
"299393",84
"299394",173
"299395",5
"299396",3
"299397",4
"299398",20
"299399",5
"299400",1
"299401",1
"299402",12
"299403",11
"299404",25
"299405",10
"299406",198
"299407",48
"299408",12
"299409",25
"299410",45
"299411",0
"299412",3
"299413",15
"299414",3
"299415",3367
"299416",180
"299417",799
"299418",540
"299419",40
"299420",340
"299421",9
"299422",494
"299423",281
"299424",151
"299425",123
"299426",79
"299427",6
"299428",5
"299429",117
"299430",20
"299431",2
"299432",0
"299433",28
"299434",41
"299435",11
"299436",31
"299437",12
"299438",87
"299439",6
"299440",136
"299441",7
"299442",14
"299443",71
"299444",7
"299445",88
"299446",2
"299447",14
"299448",51
"299449",32
"299450",26
"299451",36
"299452",2
"299453",54
"299454",365
"299455",1
"299456",62
"299457",2
"299458",3
"299459",127
"299460",5
"299461",3
"299462",6
"299463",1
"299464",37
"299465",2
"299466",9
"299467",37
"299468",9
"299469",0
"299470",33
"299471",2
"299472",15
"299473",15
"299474",2
"299475",72
"299476",2
"299477",14
"299478",1
"299479",4
"299480",5
"299481",2
"299482",4
"299483",177
"299484",1
"299485",7
"299486",10
"299487",0
"299488",2
"299489",2
"299490",57
"299491",1
"299492",8
"299493",2
"299494",10
"299495",14
"299496",5
"299497",0
"299498",16
"299499",1
"299500",6
"299501",7
"299502",1
"299503",15
"299504",15
"299505",2
"299506",3559
"299507",1
"299508",7
"299509",2
"299510",4
"299511",7
"299512",6
"299513",2
"299514",13
"299515",76
"299516",5
"299517",5
"299518",2
"299519",13
"299520",41
"299521",195
"299522",0
"299523",21
"299524",5
"299525",5
"299526",53
"299527",53
"299528",120
"299529",4
"299530",36
"299531",29
"299532",1
"299533",0
"299534",40
"299535",152
"299536",10
"299537",5
"299538",3
"299539",0
"299540",2
"299541",0
"299542",4843
"299543",15
"299544",4
"299545",2
"299546",12
"299547",2
"299548",47
"299549",10
"299550",11
"299551",103
"299552",19
"299553",10
"299554",41
"299555",46
"299556",3
"299557",71
"299558",10
"299559",0
"299560",310
"299561",30
"299562",2
"299563",5
"299564",4
"299565",0
"299566",4
"299567",8
"299568",7
"299569",1
"299570",25
"299571",4
"299572",8
"299573",1
"299574",3
"299575",672
"299576",563
"299577",53
"299578",341
"299579",87
"299580",35
"299581",55
"299582",304
"299583",143
"299584",0
"299585",269
"299586",33
"299587",18
"299588",1
"299589",115
"299590",1517
"299591",135
"299592",16
"299593",432
"299594",2
"299595",1223
"299596",4
"299597",0
"299598",19
"299599",423
"299600",672
"299601",674
"299602",84
"299603",8631
"299604",13
"299605",51
"299606",168
"299607",127
"299608",82
"299609",672
"299610",17
"299611",0
"299612",2
"299613",261
"299614",97
"299615",29
"299616",5
"299617",9
"299618",52
"299619",2
"299620",5
"299621",109
"299622",0
"299623",19
"299624",15
"299625",5
"299626",24
"299627",1
"299628",16
"299629",34
"299630",12
"299631",1293
"299632",24
"299633",3
"299634",14
"299635",335
"299636",39
"299637",7
"299638",1142
"299639",1029
"299640",154
"299641",36
"299642",237
"299643",388
"299644",98
"299645",8
"299646",112
"299647",29
"299648",72
"299649",983
"299650",43
"299651",2
"299652",91
"299653",505
"299654",175
"299655",32
"299656",115
"299657",229
"299658",77
"299659",4
"299660",193
"299661",497
"299662",5
"299663",500
"299664",1
"299665",38
"299666",124
"299667",931
"299668",893
"299669",576
"299670",16
"299671",141
"299672",1109
"299673",8
"299674",40
"299675",96
"299676",23
"299677",5
"299678",1492
"299679",46
"299680",25
"299681",7
"299682",16
"299683",186
"299684",434
"299685",756
"299686",1002
"299687",1954
"299688",62
"299689",41
"299690",711
"299691",18
"299692",3
"299693",593
"299694",2
"299695",11
"299696",9
"299697",6
"299698",0
"299699",6
"299700",20
"299701",2
"299702",50
"299703",18
"299704",28
"299705",3
"299706",0
"299707",1
"299708",4
"299709",3
"299710",29
"299711",229
"299712",1
"299713",0
"299714",9
"299715",31
"299716",16
"299717",7
"299718",4
"299719",22
"299720",339
"299721",58
"299722",160
"299723",27
"299724",1
"299725",0
"299726",3
"299727",6
"299728",5
"299729",0
"299730",0
"299731",3
"299732",1
"299733",0
"299734",16
"299735",2
"299736",12
"299737",0
"299738",4
"299739",2
"299740",9
"299741",4
"299742",3
"299743",12
"299744",0
"299745",0
"299746",20
"299747",13
"299748",7
"299749",4
"299750",0
"299751",36
"299752",41
"299753",26
"299754",8
"299755",456
"299756",74
"299757",92
"299758",770
"299759",418
"299760",3359
"299761",160
"299762",207
"299763",21
"299764",45
"299765",185
"299766",14
"299767",77
"299768",930
"299769",24
"299770",39
"299771",3
"299772",53
"299773",97
"299774",420
"299775",14
"299776",2
"299777",170
"299778",1653
"299779",6854
"299780",307
"299781",22
"299782",4
"299783",206
"299784",12
"299785",0
"299786",153
"299787",31
"299788",164
"299789",6
"299790",15
"299791",63
"299792",49
"299793",53
"299794",18
"299795",17
"299796",26
"299797",54
"299798",341
"299799",223
"299800",5
"299801",8019
"299802",37
"299803",5616
"299804",788
"299805",12164
"299806",2379
"299807",17
"299808",122
"299809",0
"299810",5
"299811",43
"299812",1
"299813",97
"299814",4
"299815",16
"299816",1
"299817",2232
"299818",95
"299819",21
"299820",37
"299821",2
"299822",18
"299823",80
"299824",33
"299825",2
"299826",59
"299827",18
"299828",85
"299829",10
"299830",6
"299831",13
"299832",14
"299833",1
"299834",4
"299835",3
"299836",102
"299837",153
"299838",96
"299839",22
"299840",116
"299841",5
"299842",244
"299843",7
"299844",8
"299845",1
"299846",8
"299847",58
"299848",623
"299849",7
"299850",170
"299851",134
"299852",235
"299853",114
"299854",249
"299855",2
"299856",2
"299857",5
"299858",0
"299859",1
"299860",296
"299861",3
"299862",0
"299863",86
"299864",130
"299865",129
"299866",156
"299867",11020
"299868",26
"299869",268
"299870",2928
"299871",0
"299872",6
"299873",0
"299874",7
"299875",273
"299876",4
"299877",14
"299878",13
"299879",2
"299880",4
"299881",2
"299882",185
"299883",8
"299884",39
"299885",0
"299886",29
"299887",4
"299888",50
"299889",26
"299890",6
"299891",5
"299892",6
"299893",6
"299894",36
"299895",10
"299896",36
"299897",25
"299898",1
"299899",9
"299900",1
"299901",2
"299902",50779
"299903",58
"299904",0
"299905",5
"299906",59
"299907",1
"299908",21
"299909",2
"299910",8
"299911",44
"299912",82
"299913",29
"299914",215
"299915",29
"299916",3
"299917",3
"299918",17
"299919",6
"299920",26
"299921",34
"299922",4
"299923",1
"299924",40
"299925",44
"299926",140
"299927",1
"299928",3
"299929",4
"299930",2
"299931",27
"299932",0
"299933",11
"299934",3
"299935",4
"299936",2
"299937",185
"299938",59
"299939",21
"299940",50
"299941",10
"299942",48
"299943",19
"299944",1589
"299945",145
"299946",19
"299947",7
"299948",1
"299949",83
"299950",1833
"299951",26
"299952",36
"299953",310
"299954",1
"299955",7
"299956",17
"299957",276
"299958",591
"299959",715
"299960",174
"299961",0
"299962",0
"299963",78
"299964",1
"299965",150
"299966",119
"299967",2832
"299968",6
"299969",356
"299970",0
"299971",172
"299972",21
"299973",75
"299974",3
"299975",0
"299976",64
"299977",31
"299978",74
"299979",2524
"299980",2300
"299981",10
"299982",198
"299983",2230
"299984",5
"299985",332
"299986",116
"299987",137
"299988",3598
"299989",182
"299990",11098
"299991",2
"299992",22
"299993",253
"299994",1
"299995",5
"299996",4
"299997",80
"299998",48
"299999",1
"300000",751
"300001",5
"300002",101
"300003",12
"300004",34
"300005",4
"300006",44
"300007",374
"300008",1
"300009",20
"300010",1626
"300011",135
"300012",983
"300013",15
"300014",38
"300015",32
"300016",92
"300017",317
"300018",73
"300019",513
"300020",11
"300021",645
"300022",831
"300023",387
"300024",328
"300025",348
"300026",440
"300027",3
"300028",9
"300029",100
"300030",7849
"300031",3
"300032",66
"300033",1402
"300034",91
"300035",22480
"300036",362
"300037",38
"300038",959
"300039",816
"300040",786
"300041",9
"300042",177
"300043",2613
"300044",19
"300045",601
"300046",3153
"300047",15
"300048",0
"300049",163
"300050",8
"300051",16
"300052",3765
"300053",34605
"300054",976
"300055",15641
"300056",1717
"300057",3
"300058",91
"300059",12
"300060",0
"300061",0
"300062",1
"300063",2
"300064",0
"300065",2
"300066",2018
"300067",25
"300068",0
"300069",3
"300070",1
"300071",0
"300072",24
"300073",0
"300074",367
"300075",57
"300076",287
"300077",550
"300078",0
"300079",0
"300080",3
"300081",31
"300082",2
"300083",0
"300084",0
"300085",80
"300086",14
"300087",2382
"300088",7
"300089",1
"300090",5725
"300091",2241
"300092",1000
"300093",10455
"300094",1453
"300095",10178
"300096",2522
"300097",1
"300098",46
"300099",1
"300100",33
"300101",434
"300102",2
"300103",3
"300104",46
"300105",17
"300106",1717
"300107",0
"300108",0
"300109",1445
"300110",2
"300111",0
"300112",6
"300113",874
"300114",4
"300115",4
"300116",8
"300117",26
"300118",34
"300119",7
"300120",31
"300121",64
"300122",12
"300123",6
"300124",5
"300125",4
"300126",3
"300127",1
"300128",5
"300129",202
"300130",3
"300131",1793
"300132",8
"300133",3
"300134",0
"300135",10
"300136",63
"300137",10
"300138",2
"300139",11
"300140",20
"300141",48
"300142",2
"300143",3
"300144",4
"300145",71
"300146",131
"300147",0
"300148",28
"300149",30
"300150",4
"300151",8
"300152",6
"300153",4
"300154",7
"300155",3
"300156",127
"300157",30
"300158",15
"300159",2
"300160",205
"300161",25
"300162",6
"300163",2
"300164",275
"300165",9
"300166",11
"300167",23
"300168",16
"300169",1801
"300170",4
"300171",99
"300172",13
"300173",162
"300174",34
"300175",2
"300176",337
"300177",0
"300178",18
"300179",8
"300180",15
"300181",6
"300182",154
"300183",83
"300184",13
"300185",334
"300186",904
"300187",16
"300188",24
"300189",15
"300190",0
"300191",2274
"300192",2
"300193",32
"300194",43
"300195",294
"300196",7
"300197",130
"300198",3
"300199",4
"300200",23
"300201",86
"300202",1536
"300203",4477
"300204",220
"300205",92
"300206",720
"300207",5
"300208",9
"300209",220
"300210",91
"300211",8
"300212",4
"300213",2
"300214",11
"300215",348
"300216",66
"300217",986
"300218",234
"300219",455
"300220",314
"300221",592
"300222",94
"300223",25
"300224",4159
"300225",28
"300226",10
"300227",83
"300228",5
"300229",11
"300230",196
"300231",110
"300232",17
"300233",158
"300234",4
"300235",28
"300236",472
"300237",1
"300238",6
"300239",15
"300240",119
"300241",157
"300242",7
"300243",6
"300244",56
"300245",1542
"300246",0
"300247",30
"300248",1
"300249",144
"300250",14
"300251",4
"300252",2864
"300253",2
"300254",17
"300255",32
"300256",0
"300257",7
"300258",25
"300259",1
"300260",214
"300261",17
"300262",49
"300263",21
"300264",3
"300265",42
"300266",1319
"300267",1115
"300268",37
"300269",169
"300270",379
"300271",107
"300272",171
"300273",629
"300274",1585
"300275",30270
"300276",17903
"300277",194
"300278",36297
"300279",2
"300280",18
"300281",4
"300282",2500
"300283",270
"300284",63
"300285",67
"300286",19256
"300287",8969
"300288",320
"300289",12
"300290",10268
"300291",14493
"300292",30
"300293",660
"300294",32
"300295",285
"300296",108
"300297",61
"300298",1171
"300299",2
"300300",23920
"300301",107
"300302",151
"300303",1170
"300304",370
"300305",60
"300306",90
"300307",650
"300308",1297
"300309",825
"300310",211
"300311",840
"300312",31550
"300313",716
"300314",55
"300315",10
"300316",6375
"300317",248
"300318",800
"300319",60
"300320",96
"300321",71288
"300322",8
"300323",4
"300324",486
"300325",14
"300326",2652
"300327",63
"300328",45
"300329",240
"300330",94
"300331",166
"300332",6
"300333",190
"300334",930
"300335",12
"300336",258
"300337",264
"300338",7
"300339",78
"300340",17
"300341",12
"300342",4
"300343",356
"300344",36
"300345",2
"300346",9
"300347",2
"300348",9
"300349",0
"300350",4
"300351",2
"300352",5
"300353",124
"300354",3
"300355",10
"300356",2
"300357",0
"300358",0
"300359",50
"300360",129
"300361",8922
"300362",334
"300363",34
"300364",30
"300365",540
"300366",3290
"300367",136
"300368",211
"300369",12866
"300370",17040
"300371",2102
"300372",135
"300373",34
"300374",38
"300375",3935
"300376",18293
